Mean,Deviation,Contrast,Complexity_Entropy,Sharpness_LaplacianVar,Edge_Strength_Sobel,Noise_Level_Sigma,patient_id,modality,shape,voxel_spacing_mm
0.1494341033473336,0.2547738369381591,1.0,3.460212431796455,0.0237822890255819,0.0255153766497057,0.0356146365574995,BraTS20_Training_226,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1455775582553008,0.2437344138611655,1.0,4.115337796342075,0.0215510269724187,0.0297961175573756,0.0121118245534937,BraTS20_Training_195,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1445283098118279,0.237488813635302,1.0,2.570583053164382,0.0051108509654295,0.0171650634815783,0.0080198398873066,BraTS20_Training_194,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1563691075485336,0.2588691040477782,1.0,3.1613295612187846,0.0153263119214002,0.026879456788965,0.0173232352271366,BraTS20_Training_366,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1445804753617253,0.2351754077395329,1.0,3.569230673837675,0.0115020789859549,0.0279924326496502,0.0153471562601194,BraTS20_Training_026,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1223154313922105,0.2347266664942062,1.0,3.7136114157453073,0.0087051957635613,0.0297852850891642,0.0103906326403405,BraTS20_Training_109,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1368733040227028,0.2278466592514788,1.0,3.652278891589742,0.0199232885074999,0.030190206093315,0.0134862060129071,BraTS20_Training_043,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1406740670588152,0.2754774883779681,1.0,3.7273989590385663,0.0098904263169295,0.0228722147446037,0.0133494567760806,BraTS20_Training_357,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1423518939393939,0.253384546017014,1.0,3.2071227171044323,0.008234884654627,0.0185963571906564,0.0131820688181486,BraTS20_Training_289,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1213761673850574,0.211489203304693,1.0,4.095026727948947,0.0119441812052016,0.0345352673531913,0.0121009130744529,BraTS20_Training_115,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1252743437118437,0.2217663448525073,1.0,2.868096452828747,0.0135020451584096,0.0270032617870985,0.0179594255125548,BraTS20_Training_064,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1080198195458232,0.2086966814890089,1.0,3.3974729460696493,0.0185438223341088,0.0321357555364921,0.0142043785313421,BraTS20_Training_023,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.115842085776878,0.2182389332784351,1.0,4.146928873018457,0.0103484377005346,0.0292800860196502,0.0104715507493192,BraTS20_Training_153,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.160442285057335,0.2563143095871771,1.0,3.2502344207954232,0.0182560236629607,0.0295764838894747,0.016367047451212,BraTS20_Training_177,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2118925595238095,0.3289469625327036,1.0,3.2981318062124694,0.0164292602749433,0.022871261123022,0.0097754831252398,BraTS20_Training_250,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1460438797947446,0.2426505804503042,1.0,4.070301561289777,0.0178133710225905,0.0278411934783269,0.0114672946545262,BraTS20_Training_298,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.127524394873169,0.2156241021091137,1.0,3.1454430717350736,0.0077302269184332,0.0230659306502024,0.0062940145811118,BraTS20_Training_031,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1375141249681691,0.2409263743218702,1.0,3.968143630689159,0.0192220561251562,0.0350207535365,0.0102057568213414,BraTS20_Training_220,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1139632808774439,0.2123708239693597,1.0,3.399633916010984,0.0143111765274733,0.0310017916196175,0.0133994233258131,BraTS20_Training_110,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1226745006195164,0.2299941291238007,1.0,3.876060738423441,0.0114980258394966,0.0313397012353672,0.0097106650813677,BraTS20_Training_125,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1436187334504532,0.2443812738622531,1.0,3.7247170731567896,0.0079547001401349,0.0246425730478415,0.0098709792667797,BraTS20_Training_091,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1203829717291255,0.2243539880609012,1.0,2.5307097884382856,0.0160881011499752,0.0272821946493954,0.0204628210313507,BraTS20_Training_057,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1177369972511574,0.2081812701827094,1.0,3.0920341105220484,0.0111659791734483,0.0217878474155158,0.014603212094966,BraTS20_Training_006,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1248999380921619,0.2185292295849317,1.0,3.7021999541199726,0.0206525397236744,0.03537216734241,0.0120839907591328,BraTS20_Training_046,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1943721701099819,0.2971680636400345,1.0,4.844352395722659,0.0062138165346336,0.0210030917199352,0.0020941901740763,BraTS20_Training_343,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1683730930663474,0.2853031360161904,1.0,3.3848932573459263,0.0066811656539167,0.0241531697173821,0.0068183818607634,BraTS20_Training_146,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1931762679386823,0.3098763104806707,1.0,3.120112451156332,0.0202453299375044,0.0258404334070625,0.0106302322050269,BraTS20_Training_287,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1672505517872524,0.2792131092733702,1.0,2.956548179543266,0.0180259975362057,0.0293539447954504,0.0076832070307068,BraTS20_Training_219,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1387178267343263,0.2363766923413172,1.0,3.061200449410212,0.008804071638128,0.0215725684984814,0.0101866668614825,BraTS20_Training_251,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1889517745120354,0.3001857535620885,1.0,4.166011574545784,0.0148962469744198,0.0266016384598341,0.0102654186740406,BraTS20_Training_342,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1199415924777101,0.213919376169707,1.0,3.349661850810347,0.0193138088031104,0.0295822801749241,0.0133156463396408,BraTS20_Training_094,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.136967130369187,0.2277064190609096,1.0,3.1562997482209685,0.0088889937973576,0.0211209815372645,0.0136492711431904,BraTS20_Training_004,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1763010054816457,0.2858482399985547,1.0,3.938942454274776,0.0130401485779946,0.0270048744292377,0.0081480063040633,BraTS20_Training_368,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.127714821450033,0.2423449476398722,1.0,3.8070073828932567,0.011637421256913,0.0308635658411422,0.0119132364212607,BraTS20_Training_078,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1237131059096945,0.2271435810360774,1.0,3.231857202351921,0.0034206936089197,0.0162738840122486,0.0056109227480638,BraTS20_Training_133,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2179913180522142,0.3339634758763288,1.0,3.85798398747314,0.0103885387703365,0.0220795031472258,0.0057348969882139,BraTS20_Training_310,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1177595959595959,0.2085586613129557,1.0,2.9109415255490334,0.0184105684113865,0.030547561009781,0.0209201507381891,BraTS20_Training_079,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1245613427805458,0.2164786094318266,1.0,3.835114193747035,0.0123884020313025,0.0320394742407052,0.0114920582685806,BraTS20_Training_047,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1328918176328502,0.2347389018149929,1.0,3.4416158874129508,0.0063880298256668,0.0239528186081672,0.0072718988912768,BraTS20_Training_221,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1297427789224664,0.2236493750079564,1.0,3.2044189163352472,0.0203153522873646,0.0308437447847094,0.0207939200925331,BraTS20_Training_074,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1384307302585604,0.242061877120225,1.0,3.2064720210729885,0.0157926944546079,0.0267863436638889,0.0184768617712019,BraTS20_Training_230,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1891450878571345,0.312087024011818,1.0,3.159339141490732,0.004270728667633,0.0152694849473227,0.0011377634159112,BraTS20_Training_326,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1752070703178517,0.2773330192429801,1.0,3.4903487607352144,0.0148816612379886,0.025650813708135,0.0076725054031337,BraTS20_Training_209,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1410146671455938,0.2342908824907774,1.0,3.091596616785694,0.0161514074679614,0.0264457174183366,0.0222582860297784,BraTS20_Training_083,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1516080487833856,0.2398413787197311,1.0,3.877582323159077,0.0136835872178003,0.033190568625157,0.014192177280868,BraTS20_Training_095,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1715812916146483,0.2926062299067559,1.0,3.4022616311890013,0.0106839040800539,0.0260600827451735,0.007280879742693,BraTS20_Training_196,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1343734753698457,0.2276004237187215,1.0,3.0427120979786126,0.0083461534346101,0.0210228946075961,0.0045843335337837,BraTS20_Training_311,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1661831943590319,0.2650596443385383,1.0,3.963373869197727,0.0140667007661577,0.0246933130253053,0.0131682498711076,BraTS20_Training_293,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1594259131880463,0.2686277905991723,1.0,5.080216602629559,0.0231109860688425,0.031011519547239,0.0273680511551594,BraTS20_Training_345,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1691324951745552,0.2589535236606978,1.0,3.966922536082716,0.0047920396831191,0.0236718934265844,0.0090232836167459,BraTS20_Training_193,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.117466249028749,0.2306247682369936,1.0,2.4406245792120447,0.0194346143488407,0.0272807682307234,0.0234871497198071,BraTS20_Training_076,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1259826333948663,0.2166398985888324,1.0,3.7981007000011937,0.0156586367181241,0.032647627452662,0.0106242721987598,BraTS20_Training_085,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.153723482442838,0.2671300525825689,1.0,3.7667469402102975,0.0102745155451668,0.0256397481036254,0.007120611483661,BraTS20_Training_358,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1470479292547835,0.2403140865325564,1.0,3.3383711524359225,0.0135942867063401,0.0274587687248392,0.0177585412859394,BraTS20_Training_017,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1406290453074433,0.2385677032705195,1.0,3.14133743112053,0.0173086919416195,0.0294566458106753,0.0219844026837371,BraTS20_Training_067,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1199722942600276,0.2129195114850619,1.0,3.9355215266827055,0.0045351591658871,0.0143132556921776,0.0102861522694552,BraTS20_Training_284,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1427166124759152,0.2332347097855883,1.0,3.264763227927616,0.0147643995882848,0.0321717675427361,0.016029519466928,BraTS20_Training_008,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1257442672164351,0.2229546612095567,1.0,4.170224699433749,0.0052696752003136,0.0241498822888058,0.0068913282511323,BraTS20_Training_114,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1241774913402611,0.2184053429416188,1.0,4.075791693208293,0.0127734328075109,0.0340770491318813,0.0108944648286292,BraTS20_Training_117,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.214717811778291,0.328145433135675,1.0,3.5856837413519327,0.0031694390885746,0.0183280851344778,0.0013259857575207,BraTS20_Training_328,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.174369669834308,0.286473055748352,1.0,3.911304807221588,0.0076346878478568,0.0232678219557329,0.0085842175981311,BraTS20_Training_323,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1665611850165122,0.2743773688052727,1.0,3.4591541983080565,0.0276653506713707,0.0279458304004393,0.017930450278896,BraTS20_Training_275,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1615421373608382,0.2603424301483479,1.0,3.399142343546271,0.0144641407995954,0.0287588970810194,0.0149807204517475,BraTS20_Training_164,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1504020454842402,0.2326884432179945,1.0,4.01275151992882,0.0168095408988438,0.0351565432499706,0.0130745192338248,BraTS20_Training_111,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1613509233821733,0.2612040704553808,1.0,4.062629629261117,0.012258336966489,0.0284928717995596,0.0086786893674226,BraTS20_Training_348,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1204961699164345,0.2203102226055859,1.0,3.1421860044897416,0.0046867680047658,0.019698040367264,0.0093056413271451,BraTS20_Training_061,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1604345182046453,0.2576586240924992,1.0,3.310029766002991,0.0203723101579454,0.0278173747543223,0.0149841289733886,BraTS20_Training_158,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.137835110978203,0.2300223701220103,1.0,3.502497870124961,0.0176496860127337,0.0261843973906282,0.0168920886737629,BraTS20_Training_321,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1465986748866213,0.2511022869046511,1.0,3.391492409615293,0.0122416339835253,0.0293407995260723,0.0098335861431494,BraTS20_Training_223,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1438523988250653,0.240387030031653,1.0,3.427893645980657,0.0174468828515506,0.025485084761744,0.0205769078408328,BraTS20_Training_228,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1477112074694311,0.2435016346568246,1.0,3.8348532136294646,0.0090378673412543,0.0303733689155346,0.011790014999697,BraTS20_Training_142,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1479534987461419,0.2512300729295888,1.0,2.9801430073503137,0.0220417741689171,0.0302819749814227,0.0210863099249523,BraTS20_Training_018,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1269935369981326,0.2311220274246655,1.0,3.5801495501295486,0.0105991233330801,0.0216456891867986,0.0150187184944374,BraTS20_Training_247,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1434848251028806,0.2507599201191124,1.0,3.1312283660015265,0.0176140067465156,0.0278665177503353,0.0144067803477573,BraTS20_Training_025,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1759861107546893,0.2804834875070249,1.0,3.591322499371276,0.0223326441342953,0.0257628593074174,0.0125448337162945,BraTS20_Training_203,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1973051397205588,0.3134241431941951,1.0,3.474012263206764,0.0042836612702738,0.0186403066352317,0.0013831814899911,BraTS20_Training_325,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1938782411024708,0.2893412465850707,1.0,4.507297090059678,0.0117830392427052,0.0313118116761097,0.0074197706550511,BraTS20_Training_361,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1491445659778656,0.2720267914519059,1.0,3.055128247063972,0.0151402039658293,0.0193210160414433,0.0149133917094571,BraTS20_Training_259,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1396446672048798,0.235575663715795,1.0,3.7079128132740897,0.0090872378649063,0.0278422282937981,0.00958677839612,BraTS20_Training_141,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1707415416067577,0.2966637077316976,1.0,3.462358484563779,0.0134018518980911,0.0231913700174892,0.009818021975552,BraTS20_Training_347,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1184993796331197,0.2047432087455422,1.0,4.211534651781773,0.0080502697275446,0.0190761696221987,0.0136134307703482,BraTS20_Training_235,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2389941352359263,0.3817075854189796,1.0,4.786357644348789,0.0119111447745249,0.0194029168374436,0.0119060202665518,BraTS20_Training_365,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1606812308090777,0.2591787962473109,1.0,3.663507986088893,0.0206667023472793,0.0260065619675623,0.010797848709908,BraTS20_Training_302,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1462617348620074,0.2379102579379988,1.0,4.412510576594514,0.0045613876181364,0.0211371354048781,0.0071529091219971,BraTS20_Training_333,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2089704472429519,0.3298348576982922,1.0,3.2384972890550614,0.0080338106575332,0.0177080147835534,0.0061003803460815,BraTS20_Training_272,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.170911188136295,0.2874118931658964,1.0,3.613564008337102,0.0123874261614364,0.0250114646497091,0.0077520427195289,BraTS20_Training_173,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1708943813131313,0.2812478254410303,1.0,2.932770458774488,0.0114137405876951,0.0200060075457972,0.0068051955425413,BraTS20_Training_197,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1319447867762128,0.2277419881374662,1.0,3.285790691415182,0.0112221516894796,0.0287984637976658,0.0174235226594868,BraTS20_Training_020,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1895716572343081,0.2900795377569526,1.0,5.369266394481884,0.0143760225878131,0.0275441450446429,0.0122834595483126,BraTS20_Training_354,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.12496294688786,0.217775579700038,1.0,2.894633958095808,0.0187298979350041,0.0306868536881271,0.0211477228226676,BraTS20_Training_080,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1483440476718731,0.2489306615286944,1.0,3.768828850660402,0.0071507934069185,0.019586008377885,0.0106295977529005,BraTS20_Training_168,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.151124313476975,0.2523762333804712,1.0,2.901496483153794,0.0213515347273425,0.0291429771436323,0.0244961540267583,BraTS20_Training_019,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.18612529342723,0.2903353140369402,1.0,3.4728973910013727,0.0131037571815094,0.0272935729652311,0.0085831286271123,BraTS20_Training_199,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1193358145263818,0.2143844252531642,1.0,3.488702013139546,0.0137088799108388,0.0306159775765484,0.0121791289321166,BraTS20_Training_105,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1350067361548853,0.2342407071073554,1.0,3.657705056572584,0.0189603832773968,0.0272032398899256,0.0114364040454531,BraTS20_Training_286,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1682765245983666,0.2632361531943782,1.0,3.500253392744653,0.0145670228405665,0.0297502529212905,0.0144935158427814,BraTS20_Training_119,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1692548976313985,0.2753018376327075,1.0,4.219209886714486,0.0133133857264063,0.0271344000085464,0.0075652202868167,BraTS20_Training_350,T2,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
