Mean,Deviation,Contrast,Complexity_Entropy,Sharpness_LaplacianVar,Edge_Strength_Sobel,Noise_Level_Sigma,patient_id,modality,shape,voxel_spacing_mm
0.2318359841696535,0.3470155207265525,1.0,3.7218614158557215,0.0163202086100945,0.030583357865371,0.0171477327313932,BraTS20_Training_040,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2103581327001071,0.3424427973625697,1.0,4.168376716975761,0.005684900211688,0.0302181037617817,0.0108299901807452,BraTS20_Training_154,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1850755124056095,0.3266722349172651,1.0,2.9661480413765844,0.0153216594139148,0.0273320671951062,0.018541984517354,BraTS20_Training_056,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.193102027464126,0.3287519741927599,1.0,3.928577762688213,0.0047714501909371,0.0267845143640372,0.0104775111563349,BraTS20_Training_156,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2674582677423586,0.3941166773549884,1.0,3.5879071966395304,0.024164382308031,0.0226850391861266,0.0103692481823003,BraTS20_Training_279,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2200282557354926,0.3466511844511563,1.0,3.3717989170695937,0.0148136670636936,0.0279245413259833,0.0131572681421486,BraTS20_Training_001,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2592357200950951,0.3967427079625338,1.0,3.321454020233249,0.0174269327667256,0.0210795615974818,0.0093315478086221,BraTS20_Training_232,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2620503039178634,0.3977305259498637,1.0,3.4945533193787823,0.0059705578029901,0.0195859706710632,0.0059114927936126,BraTS20_Training_334,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2197992294318817,0.3440985482480476,1.0,3.390546557110504,0.0059260897782544,0.0281253185622515,0.0139635468000039,BraTS20_Training_102,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2031351521164021,0.3331813089607653,1.0,3.1998698138861807,0.0114969348702443,0.0248193453040726,0.0146241776233111,BraTS20_Training_010,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1983742045651985,0.3403733997486741,1.0,3.633776805143472,0.0173993493424958,0.0332029114450902,0.0202482687345292,BraTS20_Training_181,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2176588523842117,0.3480574527487197,1.0,3.3618494041510547,0.0128610382610431,0.03091151582819,0.0170183947839817,BraTS20_Training_073,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2454069976420519,0.3773422605302478,1.0,3.1965069274930804,0.0125858100539102,0.01931604968126,0.0066802487736164,BraTS20_Training_238,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2164451246658837,0.3478231588137866,1.0,3.6172953205983807,0.0119501929744366,0.0183926242701472,0.0107812511392574,BraTS20_Training_256,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1896243127893518,0.3135550833550642,1.0,3.1854212339679653,0.0056597006715374,0.0160377103918727,0.0055845075893992,BraTS20_Training_138,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2290937053833878,0.3688886588753896,1.0,3.5157623319017537,0.015349862479822,0.0186517605386898,0.0124400983883769,BraTS20_Training_226,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2230062683351668,0.3613963339063438,1.0,3.964751765012294,0.0197159195237455,0.034678960801502,0.0264351572433808,BraTS20_Training_195,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2412083778490028,0.3793725783154007,1.0,2.4709437258911384,0.014051901846373,0.0223793596732358,0.0103735239578567,BraTS20_Training_194,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2460335475400774,0.390584028460613,1.0,2.950000160968973,0.0153331183874711,0.0220912439291443,0.0103329329186674,BraTS20_Training_366,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2683748022810522,0.3915286434211922,1.0,3.82637971019199,0.0135797252336962,0.0216710052813837,0.000740560548704,BraTS20_Training_026,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2001681442080378,0.3289152899916462,1.0,3.3376501076990057,0.0077816619825461,0.0276303197313569,0.0167892234473053,BraTS20_Training_109,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.230261839708561,0.3593326970871271,1.0,3.460501821766712,0.0119577284566611,0.0279686298599049,0.0169626505365442,BraTS20_Training_043,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1859557255854483,0.3560407150377018,1.0,3.727155903483011,0.0113664005484034,0.0183230927811886,0.0160505980420199,BraTS20_Training_357,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2189308969491074,0.3688747778832896,1.0,2.9163991376406115,0.0132242141937928,0.0226558097661449,0.0095253693588381,BraTS20_Training_289,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2356100797579758,0.3562474165646615,1.0,3.615005435048037,0.0126146277870361,0.0334710238988649,0.0169855606461102,BraTS20_Training_115,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2055635898725687,0.3396039343614051,1.0,3.1971052135274864,0.0119800727852471,0.0275569912255554,0.0165631518125871,BraTS20_Training_064,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2123941407458991,0.3562268681514714,1.0,2.9577787116430674,0.0112344497486484,0.0278069742087571,0.0163531247867262,BraTS20_Training_023,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2152819952175052,0.3474610144190809,1.0,3.5702479507502582,0.0058803917019574,0.0240553187331809,0.0084703989406004,BraTS20_Training_153,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2530346498842593,0.386040798226251,1.0,3.0211563230318714,0.0180512852044753,0.0257356599545436,0.0109343875266202,BraTS20_Training_177,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2506847426470588,0.3899744087786447,1.0,3.262042645176537,0.0187474338717755,0.0240342546453582,0.0110718226336011,BraTS20_Training_250,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2493440832766054,0.3886286689797335,1.0,3.756174352982643,0.016842324189362,0.0252701599345854,0.0154720764657772,BraTS20_Training_298,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.210893338086185,0.3318040199542417,1.0,3.538754830225425,0.0109710538379428,0.0281311344355884,0.015459466953248,BraTS20_Training_031,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2267348892980542,0.3467928704677099,1.0,3.9718406545682767,0.0123339672642459,0.0235551139180222,0.0011929405395327,BraTS20_Training_220,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.206564985980699,0.3442669287154603,1.0,3.0859305354641484,0.0065324172036216,0.0263897141943797,0.0152800539073292,BraTS20_Training_110,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2098902668784255,0.3403860490636393,1.0,3.3885916320593954,0.0089552305789043,0.0316919259090462,0.0177443526145916,BraTS20_Training_125,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2280935520224171,0.3517429100485815,1.0,3.4330709472743366,0.0079202060837095,0.0259961603370265,0.0156731578092047,BraTS20_Training_091,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.198397509578544,0.3439558356950776,1.0,2.831528345790418,0.0124290925338735,0.0243103279588353,0.0153922932087602,BraTS20_Training_057,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2199928961521401,0.3491885602359641,1.0,3.3250332910424523,0.0143618531953613,0.0279171255553629,0.0172105701394636,BraTS20_Training_006,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2363186915391156,0.3683088486004366,1.0,3.2498954143969967,0.0089756237183436,0.0288600462715576,0.010118156788691,BraTS20_Training_046,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.275905601651413,0.407619820635958,1.0,4.483912368402345,0.0095283679971133,0.0215446315490536,0.0022577279594519,BraTS20_Training_343,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1977800993217054,0.3320487827789577,1.0,2.9453346148716952,0.0045519150272669,0.0173139617266639,0.0016690460261815,BraTS20_Training_146,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2284822260331978,0.3664644878496871,1.0,3.0180181270235407,0.0103304142964257,0.0225664813310682,0.0102959671907892,BraTS20_Training_287,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2126572194021433,0.3406299851606703,1.0,2.7364105882868217,0.0161243123373444,0.0176673931507556,0.0023518436207257,BraTS20_Training_219,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2335963319088319,0.374543079135256,1.0,2.750216580524843,0.0112437376725838,0.0208587408605566,0.0158382436735024,BraTS20_Training_251,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2435658031443581,0.379542439456586,1.0,3.6016322662736964,0.0110655268211207,0.0193896839675965,0.0006317181575438,BraTS20_Training_342,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2147304225768321,0.3550317299821046,1.0,3.131189543188766,0.005780837545898,0.0255763363044487,0.0112264308584247,BraTS20_Training_094,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2329963845933562,0.3540515588820738,1.0,3.4585619250446693,0.0136815089866676,0.0259802016540975,0.0106754322512007,BraTS20_Training_004,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2326520648150745,0.3690191444086061,1.0,4.926453039352472,0.0108540049853897,0.0237038177448252,0.0012534478302234,BraTS20_Training_368,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2057812152777777,0.3383498339283713,1.0,3.343934089653003,0.0169719433333333,0.0320366718262263,0.0210517676531111,BraTS20_Training_078,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.220143190483264,0.37395541559503,1.0,2.9465722228158904,0.0062593638933814,0.0187637885312066,0.0075980060217532,BraTS20_Training_133,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2382798611111111,0.3626768033697469,1.0,3.643229812013633,0.0125207952473958,0.0230836223617543,0.0066950227667954,BraTS20_Training_310,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2152703943167305,0.3481285998569665,1.0,3.212146293742669,0.0129699367669294,0.0305627790579734,0.0181482765215582,BraTS20_Training_079,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2191459392398935,0.3355822854316549,1.0,3.4804512786471458,0.0116846912182662,0.029012126282594,0.0164303879698459,BraTS20_Training_047,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2570766001267427,0.3878480413858672,1.0,3.0601593631282182,0.0131185152790026,0.0227038035450926,0.0027933392818369,BraTS20_Training_221,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2256877613500597,0.3501059684957195,1.0,3.393646256064748,0.0171982615202785,0.030878967239467,0.0182994018876217,BraTS20_Training_074,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2061267905191516,0.3477967213195426,1.0,3.0614924321925563,0.0085682844723482,0.0288450602026857,0.0073401079239826,BraTS20_Training_230,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.242416649283827,0.3937867463820234,1.0,3.088896578581364,0.006936565601662,0.0172437500025929,0.0048503597695024,BraTS20_Training_326,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2669764909398646,0.4095654816614634,1.0,3.150695892034764,0.0115196012767835,0.0212806699587943,0.0084095522954087,BraTS20_Training_209,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2244689779064779,0.3471140602869398,1.0,3.3813862655460274,0.0132021868203697,0.0268039241552103,0.0162024334056593,BraTS20_Training_083,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2366351182725694,0.3534901992290868,1.0,3.707725435391167,0.0097670554267035,0.0306465837477056,0.0175273862147111,BraTS20_Training_095,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2308006443943944,0.3751917115707554,1.0,2.9387296087268746,0.011270720169619,0.0230183687512069,0.0076523200091787,BraTS20_Training_196,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2008088895798783,0.3395952928055013,1.0,3.1007514450984583,0.0096833291392677,0.0317014333147303,0.0086687270318831,BraTS20_Training_311,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.252465170361777,0.3871779206967365,1.0,3.6382384084398782,0.0203633560349117,0.0250060236447924,0.017139196731129,BraTS20_Training_293,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2307743849288209,0.3640387533710117,1.0,5.0802513248517815,0.0125805219216639,0.0272408910991556,0.0142207532844879,BraTS20_Training_345,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2572786240228922,0.3695082415639258,1.0,3.718805695074417,0.0141627201824308,0.0276535026974685,0.0096369853946089,BraTS20_Training_193,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.178805397384912,0.3347602320768357,1.0,2.60891952601662,0.011088820176725,0.0236368445058709,0.01603029250901,BraTS20_Training_076,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2310875144402435,0.3538697863815028,1.0,3.528685749448077,0.0127031230333574,0.0302946287498533,0.0171361491035183,BraTS20_Training_085,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2030026576602863,0.3434153464125746,1.0,3.700137219793304,0.0070795316484096,0.0246947290683727,0.0088867821517148,BraTS20_Training_358,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.232245438055014,0.3485843835727978,1.0,3.57430478399651,0.0129875921250012,0.0291763942265386,0.0154078767572961,BraTS20_Training_017,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2162630208333333,0.3404227254401228,1.0,3.353795427784911,0.0142984974534033,0.0288669468252282,0.016644757924748,BraTS20_Training_067,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2619825569265617,0.3906763643613432,1.0,3.613669609448374,0.0121524089393109,0.0198117846925884,0.008720708894058,BraTS20_Training_284,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2205009175842509,0.3410302764911093,1.0,3.671051455949759,0.0109224869420221,0.0320642844351818,0.0159912958805719,BraTS20_Training_008,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2317074652777777,0.3445620569663894,1.0,3.812950732498845,0.0077302278202947,0.0302998878918487,0.0150156718155664,BraTS20_Training_114,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2183376107085346,0.3339405933561845,1.0,3.6500788625760174,0.0097900037367776,0.0314166709733291,0.0183629362103689,BraTS20_Training_117,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2637844094094094,0.3877304623645158,1.0,3.37334340146964,0.0105760886519965,0.0209781395588494,0.0070957876448747,BraTS20_Training_328,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2065017438546932,0.3353964816814686,1.0,3.974095057793161,0.0028553779963918,0.0196379868936614,0.006602178689795,BraTS20_Training_323,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2456488872762458,0.3891089905053029,1.0,3.159213450862209,0.0157184975344582,0.021420427422635,0.0112968558197971,BraTS20_Training_275,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2533251991064491,0.386406927599097,1.0,3.092530186368252,0.0207791028901168,0.0280332122236851,0.0107151047335576,BraTS20_Training_164,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2567291742479379,0.3672686523192726,1.0,3.6597086463964543,0.009539568210518,0.031275228425438,0.0180939303417678,BraTS20_Training_111,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2222989720497406,0.3481533945334249,1.0,5.077011689253658,0.0072688641475504,0.0208737775573458,0.0018453592761332,BraTS20_Training_348,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2182386872759857,0.3447958536382005,1.0,3.376161264473016,0.0172877001364248,0.0267770763287079,0.014197879529677,BraTS20_Training_061,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2535457643202208,0.388668784820537,1.0,3.080546999373838,0.0143085413907213,0.0229158197865794,0.0088672581178534,BraTS20_Training_158,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2158162761366399,0.3453691897921288,1.0,3.330056472129204,0.0115789502822613,0.0247341623856264,0.0082259319828062,BraTS20_Training_321,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2521969748547567,0.3866026168367065,1.0,3.069918358425518,0.0099429713939557,0.0219098398717503,0.0023037552520229,BraTS20_Training_223,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2350376512440354,0.3743806702471532,1.0,3.1199742475072627,0.0136211831562263,0.0253420919203474,0.0164695863255099,BraTS20_Training_228,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2458686315165877,0.3764997482118478,1.0,3.6029210763562047,0.0050991671186658,0.0238203267698781,0.0074523839810975,BraTS20_Training_142,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2164481165600568,0.3498338006322118,1.0,3.1897450813943378,0.0123102485592142,0.0276422333833716,0.0164724272437301,BraTS20_Training_018,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2287356584723698,0.3772500137576893,1.0,3.014073705252473,0.0164556466632415,0.0226644807398611,0.0134166068940775,BraTS20_Training_247,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.1982256355932203,0.3371750387350487,1.0,3.0388903652618136,0.0133754881240471,0.0262393115191488,0.0184892337369004,BraTS20_Training_025,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2605978037766831,0.4031203639384081,1.0,3.3000082382724925,0.0219256393475939,0.0233573172021646,0.0154207288554923,BraTS20_Training_203,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2422320185790365,0.3826044750832182,1.0,3.5034744668977456,0.0068820481178363,0.0228207745675896,0.0074422304507758,BraTS20_Training_325,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2531764137588001,0.3700374456774707,1.0,4.546702834675547,0.0075538770130978,0.0314178974505626,0.0100396297045638,BraTS20_Training_361,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.197902072387624,0.3542201673875623,1.0,3.1112036973435053,0.0153344757637843,0.0196082816858346,0.0152648787396331,BraTS20_Training_259,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2524025831873905,0.3857039897179575,1.0,3.511435458203916,0.0049296519328346,0.02307774964601,0.0074066847417778,BraTS20_Training_141,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.197760841259058,0.3433999362376495,1.0,3.6831746093702833,0.0105378513896603,0.0232059839678348,0.0119360514805658,BraTS20_Training_347,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2646506944444444,0.390213715330314,1.0,3.618493878237636,0.0256284720096371,0.0281599190428255,0.0231877140319021,BraTS20_Training_235,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2155196819856505,0.350535494007335,1.0,3.980411650117062,0.0078041237153763,0.024237424121597,0.014476439481948,BraTS20_Training_365,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2241425565372309,0.358679585305509,1.0,3.588271595143784,0.0204539431342114,0.0321603816910461,0.0200704451187016,BraTS20_Training_302,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2628427979390681,0.3910547672541144,1.0,3.662383381240996,0.0071524461321796,0.0197089766294109,0.0065774614295685,BraTS20_Training_333,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.245292993133583,0.3847179879783058,1.0,3.2405971668605478,0.0139299862765176,0.0215326274171505,0.0101292179979295,BraTS20_Training_272,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2266626617518974,0.3733595068637581,1.0,3.820842929999373,0.0147258609676327,0.0231664872249979,0.0104040630681009,BraTS20_Training_173,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2462205210663683,0.3880322881076933,1.0,2.594605033416422,0.0210455657027461,0.0234175500203682,0.0084952696903767,BraTS20_Training_197,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2155001463388676,0.3343490328461426,1.0,3.525517208808707,0.0134419862471027,0.0309424559328932,0.0169904249013693,BraTS20_Training_020,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2375897442187551,0.3597684404575209,1.0,4.362937951875309,0.0090702908895738,0.0281792014699643,0.0099155077986281,BraTS20_Training_354,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2042937184343434,0.3285946018849685,1.0,3.318132884659408,0.0113572349919651,0.0289004340296645,0.0161665497928338,BraTS20_Training_080,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2174142279861589,0.3474251233608162,1.0,3.9954276758701694,0.0161273676517288,0.0263343635894436,0.0106269226495833,BraTS20_Training_168,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2172373420423497,0.3491893799085574,1.0,3.158297285258752,0.0137079018716966,0.025316257533356,0.0150988188093081,BraTS20_Training_019,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2546455351056578,0.3890451838361164,1.0,3.1700262950035847,0.0153831101722558,0.024620597633287,0.0078138995288203,BraTS20_Training_199,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2161771664620421,0.3543336310910724,1.0,3.236393581422701,0.0077878762848855,0.0279101307433025,0.0157511588344182,BraTS20_Training_105,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2080848765432099,0.3491987419115293,1.0,3.444085693063003,0.0188343635116598,0.0332125276910859,0.0223191078672752,BraTS20_Training_286,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2416322035655058,0.3680244873138509,1.0,3.451333145401832,0.0082256056858122,0.0271104018589815,0.0153098922786213,BraTS20_Training_119,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
0.2111511936939487,0.3367664068672263,1.0,4.203436040307957,0.008923856665002,0.0288848760488898,0.010288938769214,BraTS20_Training_350,T1,"(240, 240, 155)","(np.float32(1.0), np.float32(1.0), np.float32(1.0))"
